id,school_id,created_at,classroom_type
2456,816,2017-07-10 21:02:17.810446,Primary
1663,416,2017-02-27 18:48:36.645107,Primary
150,61,2015-08-16 20:25:55.216678,Primary
153,61,2015-08-16 20:26:09.297281,Elementary
3764,53,2018-03-02 17:06:55.686824,Primary
3046,925,2017-09-08 02:47:25.093162,Adolescent
1502,53,2017-01-12 13:55:52.853805,Primary
3047,925,2017-09-08 02:48:13.48517,Adolescent
2789,853,2017-08-16 19:02:53.750805,Lower Elementary
2957,884,2017-08-30 17:09:45.589224,Upper Elementary
2872,338,2017-08-23 18:21:57.688476,Toddler
2870,338,2017-08-23 18:21:50.618349,Primary
2859,544,2017-08-22 16:59:14.838882,Preschool
2873,338,2017-08-23 18:21:57.753264,Toddler
2861,544,2017-08-23 04:49:13.677762,Preschool
2855,893,2017-08-22 05:41:22.058393,Lower Elementary
2875,515,2017-08-23 19:05:06.543934,Primary
2860,873,2017-08-22 17:54:00.56833,Infant
2874,515,2017-08-23 18:37:25.837599,Elementary
1446,416,2016-12-05 22:41:54.040845,Primary
1661,416,2017-02-27 18:48:08.826708,Primary
2134,431,2017-05-18 20:58:40.53074,Elementary
2432,824,2017-07-07 23:11:06.073804,Toddler
997,125,2016-08-29 05:38:13.536578,Toddler
998,125,2016-08-29 05:38:13.560488,Primary
695,284,2016-07-20 03:28:26.323509,Toddler
1732,481,2017-03-08 14:10:51.750533,Toddler
1733,481,2017-03-08 14:12:39.879778,Toddler
1734,481,2017-03-08 14:12:53.904122,Toddler
1779,481,2017-03-08 14:28:50.540612,Primary
3511,1068,2017-12-28 22:05:03.362601,Primary
2117,755,2017-05-15 19:14:59.109111,Upper Elementary
3902,1158,2018-03-21 22:08:56.600454,Primary
2852,649,2017-08-21 21:05:53.629343,Primary
3030,930,2017-09-06 16:43:59.887337,Primary
3053,852,2017-09-08 16:16:20.02467,Primary
1548,481,2017-01-31 20:41:43.186197,Upper Elementary
2282,481,2017-06-15 16:38:42.877443,Lower Elementary
1650,416,2017-02-27 18:43:58.543039,Infant
3901,1118,2018-03-21 16:57:04.250718,Adolescent
1753,481,2017-03-08 14:16:47.929556,Infant
3064,912,2017-09-08 21:19:34.216488,Primary
3906,901,2018-03-23 19:18:30.152445,Toddler
2188,481,2017-06-01 16:42:58.093335,Toddler
3063,912,2017-09-08 21:15:24.666681,Primary
3069,912,2017-09-11 18:31:01.252421,Primary
3072,917,2017-09-11 18:35:06.727553,Primary
3076,112,2017-09-11 19:28:07.64309,Upper Elementary
2424,823,2017-07-07 22:38:16.869447,Toddler
2563,526,2017-07-31 16:46:46.126239,Upper Elementary
2938,526,2017-08-29 18:17:15.405012,Primary
2428,823,2017-07-07 22:38:20.681222,Toddler
1988,741,2017-04-25 21:01:24.96502,Lower Elementary
2423,823,2017-07-07 22:38:16.840152,Primary
2790,853,2017-08-16 19:02:53.805016,Upper Elementary
2958,884,2017-08-30 17:09:45.633774,Upper Elementary
3513,103,2017-12-29 02:42:40.124256,Preschool/Kindergarten
2871,338,2017-08-23 18:21:57.04572,Elementary
1654,416,2017-02-27 18:45:03.731902,Toddler
2862,544,2017-08-23 04:49:31.714956,Preschool
2863,544,2017-08-23 04:49:51.103171,Toddler
2866,544,2017-08-23 04:50:31.301304,Toddler
1655,416,2017-02-27 18:45:16.582276,Toddler
1646,416,2017-02-27 18:39:06.050265,Primary
1656,416,2017-02-27 18:45:44.498377,Primary
1657,416,2017-02-27 18:47:05.633966,Primary
1658,416,2017-02-27 18:47:25.819636,Primary
1659,416,2017-02-27 18:47:39.980774,Primary
1660,416,2017-02-27 18:47:53.611655,Primary
1662,416,2017-02-27 18:48:24.633573,Primary
1664,416,2017-02-27 18:49:08.01165,Infant
1665,416,2017-02-27 18:49:59.737037,Infant
1668,416,2017-02-27 18:50:47.330748,Primary
1669,416,2017-02-27 18:51:00.528833,Primary
1521,416,2017-01-17 23:38:34.212583,Primary
3054,223,2017-09-08 18:17:05.063555,Lower Elementary
1649,416,2017-02-27 18:43:45.202235,Infant
2435,824,2017-07-07 23:11:06.178189,Primary
2436,824,2017-07-07 23:11:06.212543,Primary
2530,778,2017-07-26 21:11:01.07687,Primary
2429,824,2017-07-07 23:11:05.934593,Primary
2433,824,2017-07-07 23:11:06.112066,Toddler
2434,824,2017-07-07 23:11:06.145928,Primary
2505,12,2017-07-19 21:02:52.136245,Primary
1671,345,2017-03-01 17:18:14.190659,Toddler
1267,345,2016-09-22 02:44:45.379645,Primary
3080,939,2017-09-12 16:37:11.265369,Primary
3075,112,2017-09-11 19:19:03.914402,Toddler
3083,940,2017-09-12 16:47:59.201474,Primary
3516,273,2018-01-03 01:33:03.847188,Primary
1818,481,2017-03-08 14:47:38.906053,Primary
1786,481,2017-03-08 14:30:14.597988,Primary
3093,943,2017-09-13 16:49:13.666714,Primary
3094,943,2017-09-13 16:49:13.753927,Primary
3092,942,2017-09-13 16:38:11.810267,Primary
3095,943,2017-09-13 16:49:13.844557,Primary
2116,755,2017-05-15 19:14:59.007615,Lower Elementary
3074,874,2017-09-11 18:53:07.029848,Elementary
3090,112,2017-09-13 16:01:58.455458,Primary
3068,936,2017-09-11 16:19:44.619212,Primary
2216,700,2017-06-07 20:53:23.173615,Primary Gr 1-3
1475,461,2016-12-28 18:19:55.36237,Primary
3081,939,2017-09-12 16:37:11.299153,Primary
2853,649,2017-08-21 21:06:29.187617,Elementary
3908,1159,2018-03-23 20:13:55.320349,Infant
3904,1157,2018-03-23 01:30:43.461692,Primary
3510,1068,2017-12-28 22:05:03.339407,Primary
2808,357,2017-08-17 17:27:23.658136,Lower Elementary
3909,1159,2018-03-23 20:13:55.356487,Infant
3073,917,2017-09-11 18:35:30.954601,Primary
1787,481,2017-03-08 14:30:27.026896,Primary
1759,481,2017-03-08 14:24:41.083122,Primary
1760,481,2017-03-08 14:24:51.84054,Primary
1761,481,2017-03-08 14:25:02.222782,Primary
1762,481,2017-03-08 14:25:14.059462,Primary
3084,89,2017-09-12 23:11:07.104538,Primary
3059,778,2017-09-08 20:15:48.531803,Primary
3038,778,2017-09-07 16:10:37.114714,Primary
862,324,2016-08-17 04:42:08.2031,Toddler
3512,1068,2017-12-28 22:05:03.622763,Toddler
3048,925,2017-09-08 02:48:40.745769,Adolescent
3910,1159,2018-03-23 20:13:55.38796,Infant
3913,1159,2018-03-23 20:13:56.719237,Primary
3911,1159,2018-03-23 20:13:55.431722,Toddler
3078,938,2017-09-11 20:53:32.123607,Elementary
3079,938,2017-09-11 20:53:32.153712,Elementary
2426,823,2017-07-07 22:38:20.193311,Lower Elementary
3077,938,2017-09-11 20:53:32.082497,Primary
2427,823,2017-07-07 22:38:20.596868,Infant
1989,741,2017-04-25 21:01:27.172037,Primary
2425,823,2017-07-07 22:38:16.894554,Primary
3096,475,2017-09-13 17:00:09.258295,Lower Elementary
3905,193,2018-03-23 06:12:45.055999,Toddler
2158,416,2017-05-26 17:06:50.462551,Infant
202,72,2015-09-02 15:11:18.90721,Primary
2385,807,2017-06-28 16:47:11.017599,Lower Elementary
3055,223,2017-09-08 18:23:48.598533,Upper Elementary
3089,846,2017-09-13 09:37:48.198854,Toddler
3066,695,2017-09-11 15:47:30.12592,Primary
1022,312,2016-08-29 05:38:16.475456,Infant
1895,345,2017-04-05 16:39:28.676405,Lower Elementary
1349,345,2016-10-18 21:07:39.900534,Upper Elementary
1023,312,2016-08-29 05:38:16.49342,Infant
1024,312,2016-08-29 05:38:16.510094,Infant
2590,312,2017-08-02 16:34:01.37954,Toddler
3914,1159,2018-03-23 20:13:56.746655,Primary
2774,462,2017-08-14 23:50:32.314793,Primary
3915,1159,2018-03-23 20:13:56.773836,Primary
3916,1159,2018-03-23 20:13:56.803832,Primary
3126,214,2017-09-19 16:06:12.752127,Lower Elementary
953,364,2016-08-27 01:56:45.014215,Primary
3458,1049,2017-12-12 20:01:49.027927,Primary
3515,273,2018-01-03 00:59:16.938562,Upper Elementary
3091,112,2017-09-13 16:02:13.130316,Elementary
3459,1049,2017-12-12 20:01:49.050747,Primary
2136,759,2017-05-19 23:39:57.857478,Primary
899,337,2016-08-17 20:57:07.284648,Upper Elementary
3907,901,2018-03-23 19:18:52.277821,Primary
582,233,2016-06-08 19:38:13.385421,Toddler
3912,1159,2018-03-23 20:13:56.680607,Primary
3108,660,2017-09-16 23:42:25.077188,Primary
898,337,2016-08-17 20:56:53.37753,Lower Elementary
3514,1069,2018-01-02 23:04:18.060838,Primary
3888,1157,2018-03-20 22:45:57.067959,Lower Elementary
3111,915,2017-09-18 17:05:26.943363,Lower Elementary
3112,915,2017-09-18 17:05:27.984457,Primary
3122,945,2017-09-19 03:14:43.315481,Primary
3889,1157,2018-03-20 22:45:57.090082,Lower Elementary
3124,945,2017-09-19 03:14:47.797214,Elementary
1862,481,2017-03-27 17:18:36.671468,Primary
3099,767,2017-09-14 18:34:47.536587,Primary
2283,481,2017-06-15 16:38:59.110495,Lower Elementary
3121,945,2017-09-19 03:14:41.603968,Toddler
3113,947,2017-09-18 17:44:49.875079,Casa
3114,947,2017-09-18 17:44:52.116382,Taller 1
3127,839,2017-09-19 16:07:58.271506,Secondary
3887,1157,2018-03-20 22:45:54.258532,Primary
3100,948,2017-09-14 22:48:37.0576,Elementary
3921,1067,2018-03-24 14:44:12.777268,Primary
3116,947,2017-09-18 17:56:46.939496,Casa
3517,460,2018-01-03 19:15:44.219439,Infant
3086,761,2017-09-13 04:16:33.870777,Primary
3125,954,2017-09-19 11:49:19.989538,Lower Elementary
1313,421,2016-10-09 07:00:40.605277,Primary
912,343,2016-08-19 19:08:22.457753,Elementary
2412,421,2017-07-06 16:51:05.84574,Nido
2413,421,2017-07-06 16:51:26.683798,Nido
2411,421,2017-07-06 15:38:46.561688,Primary
1312,421,2016-10-09 07:00:40.56595,Primary
3102,816,2017-09-15 15:55:57.665211,Primary
3106,949,2017-09-15 19:11:11.57867,Primary
2226,287,2017-06-09 17:35:20.670644,Primary
1426,462,2016-11-21 18:35:04.930046,Primary
672,153,2016-07-18 17:50:53.319344,Infant
2865,544,2017-08-23 04:50:18.905525,Toddler
791,312,2016-08-09 15:54:50.788226,Toddler
793,312,2016-08-09 15:54:50.859059,Infant
718,153,2016-07-22 15:09:53.459648,Toddler
794,312,2016-08-09 15:54:50.899217,Infant
2864,544,2017-08-23 04:50:05.508164,Toddler
3117,953,2017-09-19 01:46:09.685233,Lower Elementary
3119,952,2017-09-19 02:57:46.343289,Primary
3070,917,2017-09-11 18:33:06.994769,Primary
2399,811,2017-06-30 16:12:28.726274,Primary
3101,928,2017-09-15 15:25:42.198487,Lower Elementary
3118,944,2017-09-19 01:59:55.937216,Lower Elementary
3098,941,2017-09-14 16:41:21.126801,Primary
3120,952,2017-09-19 02:57:46.616665,Toddler
2401,811,2017-06-30 16:12:28.765667,Primary
3082,939,2017-09-12 16:37:11.565201,Toddler
3123,945,2017-09-19 03:14:43.349746,Primary
3391,992,2017-12-01 20:58:15.098628,Upper Elementary
3071,917,2017-09-11 18:34:17.894102,Primary
2547,427,2017-07-27 20:24:49.067918,Lower Elementary
3922,1078,2018-03-26 18:55:37.924568,Toddler
3085,89,2017-09-12 23:11:52.158028,Primary
2222,211,2017-06-08 17:03:23.970408,Upper Elementary
1593,464,2017-02-13 04:53:00.994891,Primary
1594,464,2017-02-13 04:53:14.487713,Elementary
3521,614,2018-01-04 23:52:32.91552,Primary
3522,614,2018-01-04 23:52:32.939624,Primary
2905,76,2017-08-25 20:07:39.125013,Primary
3523,614,2018-01-04 23:52:33.222863,Toddler
3460,1049,2017-12-12 20:01:49.070785,Primary
3461,1049,2017-12-12 20:01:49.090184,Primary
3424,1045,2017-12-04 23:17:21.182598,Upper Elementary
1146,384,2016-09-02 16:23:42.451665,Lower Elementary
3425,1045,2017-12-04 23:17:21.20535,Upper Elementary
1147,384,2016-09-02 16:23:45.516773,Primary
1148,384,2016-09-02 16:23:45.635287,Toddler
2536,778,2017-07-26 21:24:45.526468,Lower Elementary
2585,337,2017-08-01 17:58:23.086395,Toddler
3005,925,2017-09-05 16:15:09.055632,Upper Elementary
3557,53,2018-01-12 04:49:00.609576,Primary
827,324,2016-08-11 18:52:06.579962,Toddler
2268,782,2017-06-14 18:02:11.514027,Primary
3103,503,2017-09-15 16:29:55.486694,Lower Elementary
3049,925,2017-09-08 02:49:00.339596,Adolescent
2886,458,2017-08-24 13:19:51.824992,Primary
3002,925,2017-09-05 16:15:09.002589,Lower Elementary
3003,925,2017-09-05 16:15:09.01688,Lower Elementary
3004,925,2017-09-05 16:15:09.041162,Upper Elementary
2137,760,2017-05-20 00:14:35.264307,Elementary
2959,884,2017-08-30 17:09:45.754686,Lower Elementary
2960,884,2017-08-30 17:09:45.812973,Lower Elementary
2056,474,2017-05-09 17:59:22.484525,Adolescent
2884,458,2017-08-24 13:19:51.576187,Lower Elementary
2885,458,2017-08-24 13:19:51.694961,Primary
719,153,2016-07-22 15:33:10.247306,Toddler
680,267,2016-07-19 17:54:47.631911,Infant
1617,506,2017-02-21 21:30:56.114427,Primary
1581,506,2017-02-09 22:19:33.880075,Upper Elementary
1620,506,2017-02-21 21:30:56.289302,Adolescent
449,218,2016-04-28 16:13:05.804983,Primary
451,218,2016-04-28 16:13:05.896612,Primary
2153,765,2017-05-24 22:20:15.186972,Infant
443,217,2016-04-19 17:15:29.604123,Primary
1099,376,2016-08-29 05:38:53.461275,Toddler
1101,376,2016-08-29 05:38:54.775796,Primary
1571,494,2017-02-08 17:11:48.383786,Primary
1572,494,2017-02-08 17:11:48.430327,Primary
1763,481,2017-03-08 14:25:24.714202,Primary
1764,481,2017-03-08 14:25:34.551979,Primary
3923,1078,2018-03-26 18:55:59.811992,Primary
1567,494,2017-02-08 17:11:46.314138,Primary
1245,394,2016-09-20 15:45:48.02251,Upper Elementary
334,95,2016-02-01 17:56:26.348352,Toddler
587,95,2016-06-13 12:32:12.467531,Infant/Toddler
2405,813,2017-07-01 04:27:25.427617,Lower Elementary
2400,811,2017-06-30 16:12:28.746311,Primary
1566,494,2017-02-08 17:11:46.282512,Primary
332,95,2016-02-01 17:55:56.837889,Primary
766,269,2016-08-03 17:45:01.758854,Primary
408,95,2016-03-30 12:15:51.187223,Primary
1568,494,2017-02-08 17:11:46.373867,Primary
1246,394,2016-09-20 15:45:48.071584,Lower Elementary
1565,494,2017-02-08 17:11:46.22297,Primary
3519,996,2018-01-04 18:27:28.05642,Primary
3520,996,2018-01-04 18:27:28.343046,Toddler
1574,494,2017-02-08 17:12:03.795112,Lower Elementary
333,95,2016-02-01 17:56:14.698885,Toddler
307,73,2015-12-17 20:36:07.160736,Toddler
4114,73,2018-04-27 20:02:46.271378,Primary
3529,995,2018-01-05 23:12:29.753342,Elementary
3543,1030,2018-01-10 08:56:05.484344,Infant
3549,1060,2018-01-10 23:46:48.104185,Primary
3462,1049,2017-12-12 20:01:50.954038,Lower Elementary
2560,269,2017-07-28 23:23:06.490038,Primary
764,269,2016-08-03 17:45:00.579116,Elementary
887,223,2016-08-17 16:38:04.44339,Primary
765,269,2016-08-03 17:45:01.720644,Primary
714,292,2016-07-20 23:53:30.030372,Primary
713,292,2016-07-20 23:53:30.00589,Primary
306,95,2015-12-14 14:53:01.517056,Primary
1322,292,2016-10-17 01:00:23.833439,Primary
1323,292,2016-10-17 01:00:58.387214,Primary
1337,292,2016-10-17 07:19:40.954052,Lower Elementary
698,285,2016-07-20 03:33:15.321194,Primary
522,225,2016-05-17 00:14:31.18878,Toddler
303,95,2015-12-14 14:52:09.039963,Lower Elementary
2858,223,2017-08-22 16:36:59.77217,Lower Elementary
1181,387,2016-09-08 23:23:50.655712,Primary
3518,873,2018-01-04 18:27:07.545179,Toddler
299,95,2015-12-14 14:51:10.438111,Primary
1180,387,2016-09-08 23:23:49.011059,Toddler
1182,387,2016-09-08 23:23:50.688286,Primary
1183,387,2016-09-08 23:23:57.001759,Lower Elementary
1575,494,2017-02-08 17:12:03.873554,Upper Elementary
2119,494,2017-05-16 19:29:30.349114,Primary
1100,376,2016-08-29 05:38:54.756136,Primary
3526,345,2018-01-05 17:02:26.164459,Primary
1570,494,2017-02-08 17:11:48.319629,Toddler
1569,494,2017-02-08 17:11:48.204308,Toddler
205,73,2015-09-03 00:05:01.233072,Primary
3464,1049,2017-12-12 20:01:51.008224,Upper Elementary
3465,1049,2017-12-12 20:01:51.182834,Adolescent
3537,1072,2018-01-09 00:30:44.646368,Primary
3533,139,2018-01-07 23:36:48.459254,Primary
206,73,2015-09-03 00:05:09.680606,Primary
2464,825,2017-07-12 13:15:49.05691,Primary
3540,1072,2018-01-09 00:30:49.806137,Adolescent
3488,1056,2017-12-14 06:15:04.150792,Toddler
3015,928,2017-09-05 16:35:55.255151,Lower Elementary
3542,1030,2018-01-10 08:56:05.423415,Toddler
3463,1049,2017-12-12 20:01:50.978464,Lower Elementary
3466,1049,2017-12-12 20:01:51.218274,Elementary
3550,1074,2018-01-10 23:51:46.788067,Primary
3538,1072,2018-01-09 00:30:49.432394,Lower Elementary
3551,1074,2018-01-10 23:51:46.82121,Primary
3552,1074,2018-01-10 23:51:49.904851,Lower Elementary
3555,1061,2018-01-11 08:29:16.055633,Toddler
3924,1078,2018-03-26 18:56:25.384062,Lower Elementary
3527,995,2018-01-05 23:09:35.856923,Primary
3528,995,2018-01-05 23:12:12.654884,Primary
2576,764,2017-07-31 23:37:56.047564,Elementary
207,73,2015-09-03 00:05:18.531431,Primary
269,73,2015-09-25 01:15:01.856372,Upper Elementary
2440,825,2017-07-10 16:02:53.153761,Primary
3544,1077,2018-01-10 09:02:24.315745,Toddler
3525,961,2018-01-05 15:27:17.036658,Primary
3547,385,2018-01-10 22:31:40.154783,Music
883,223,2016-08-17 16:26:12.954018,Primary
3548,385,2018-01-10 22:31:55.959563,Music
3869,1024,2018-03-19 17:39:14.326942,Primary
1754,481,2017-03-08 14:16:57.83255,Infant
1755,481,2017-03-08 14:17:07.806968,Infant
1756,481,2017-03-08 14:17:21.161941,Infant
1757,481,2017-03-08 14:17:29.552323,Infant
1758,481,2017-03-08 14:17:40.170875,Infant
1683,481,2017-03-07 16:17:05.089906,Toddler
1698,481,2017-03-07 20:50:40.243978,Toddler
1699,481,2017-03-07 20:52:15.47403,Toddler
3927,867,2018-03-27 14:18:25.153696,Primary
3928,1162,2018-03-27 15:38:33.24994,Toddler
2165,295,2017-05-30 00:18:40.439033,Lower Elementary
831,324,2016-08-11 18:52:13.541008,Primary
739,302,2016-07-26 15:42:32.430277,Infant
2792,101,2017-08-16 21:49:59.228272,Primary
2368,805,2017-06-26 22:54:13.921612,Toddler
2369,805,2017-06-26 22:54:14.762807,Primary
2370,805,2017-06-26 22:54:14.785039,Primary
568,101,2016-05-28 03:49:18.109736,Lower Elementary
1628,519,2017-02-21 22:35:32.409856,Toddler
326,101,2016-01-21 00:48:52.905325,Lower Elementary
521,225,2016-05-17 00:14:31.1688,Primary
519,225,2016-05-17 00:14:31.111534,Primary
517,225,2016-05-17 00:14:28.939156,Elementary
518,225,2016-05-17 00:14:28.966899,Elementary
516,225,2016-05-17 00:14:28.877659,Elementary
890,223,2016-08-17 16:38:46.90354,Upper Elementary
308,73,2015-12-17 20:38:44.728073,Elementary 
3045,891,2017-09-08 02:06:25.252951,Toddler
3871,1024,2018-03-19 17:39:14.364961,Primary
3925,1078,2018-03-26 20:09:19.226481,Primary
3546,1008,2018-01-10 22:09:57.164559,Primary
2445,826,2017-07-10 16:40:35.177449,Toddler
3870,1024,2018-03-19 17:39:14.345911,Primary
3872,1024,2018-03-19 17:39:14.383072,Elementary
3530,995,2018-01-05 23:12:43.982662,Elementary
3393,992,2017-12-01 20:58:15.128531,Upper Elementary
1145,384,2016-09-02 16:23:42.304903,Upper Elementary
324,73,2016-01-20 20:55:23.692204,Adolescent
1341,272,2016-10-18 18:19:39.489988,Primary
3702,1101,2018-02-19 21:33:30.955744,Primary
1807,481,2017-03-08 14:35:32.967578,Lower Elementary
3545,1077,2018-01-10 09:02:24.574701,Primary
1041,367,2016-08-29 05:38:21.000518,Toddler
1032,334,2016-08-29 05:38:18.696914,Primary
3531,995,2018-01-05 23:13:43.959777,Toddler
3561,1053,2018-01-12 21:55:43.535337,Primary
659,272,2016-07-12 18:57:42.389656,Lower Elementary
661,272,2016-07-12 18:57:44.917321,Upper Elementary
134,59,2015-08-13 00:05:48.974993,Lower Elementary
1495,139,2017-01-07 10:02:21.974814,Primary
3534,139,2018-01-07 23:41:12.82474,Toddler
712,291,2016-07-20 23:47:11.829859,Primary
1407,457,2016-11-18 17:08:49.19446,Primary
1408,457,2016-11-18 17:08:49.245553,Primary
2476,457,2017-07-14 14:46:34.356837,Primary
2477,457,2017-07-14 14:46:54.731662,Primary
405,101,2016-03-25 17:03:59.619546,Upper Elementary
325,101,2016-01-21 00:48:12.829707,Lower Elementary
159,19,2015-08-20 15:26:08.614232,Primary
161,19,2015-08-20 15:26:30.786249,Primary
1350,19,2016-10-19 16:11:46.705778,Lower Elementary
1432,358,2016-11-25 01:33:08.949263,Primary
528,19,2016-05-18 22:38:43.197843,Primary
1036,334,2016-08-29 05:38:18.769617,Primary
282,59,2015-10-21 17:08:11.215444,Primary
284,59,2015-10-21 17:08:44.182197,Primary
135,59,2015-08-13 00:06:00.02672,Lower Elementary
136,59,2015-08-13 00:06:12.13302,Upper Elementary
2716,162,2017-08-10 18:04:17.520763,Primary
2721,162,2017-08-10 18:05:53.229651,Primary
1527,162,2017-01-23 14:04:54.454604,Primary
1054,369,2016-08-29 05:38:25.051342,Primary
2254,778,2017-06-12 21:31:15.235718,Upper Elementary
2718,162,2017-08-10 18:04:51.254329,Primary
2719,162,2017-08-10 18:05:25.09157,Primary
1445,162,2016-12-02 02:59:43.33206,Upper Elementary
1037,367,2016-08-29 05:38:20.463037,Primary
1031,334,2016-08-29 05:38:17.218425,Toddler
1035,334,2016-08-29 05:38:18.750726,Primary
1055,369,2016-08-29 05:38:25.06888,Primary
1056,369,2016-08-29 05:38:25.511978,Toddler
1057,369,2016-08-29 05:38:25.534739,Infant
1052,369,2016-08-29 05:38:25.015889,Primary
3568,1053,2018-01-12 21:55:46.730503,Primary
3560,1053,2018-01-12 21:55:43.50635,Primary
3559,1079,2018-01-12 21:36:49.197758,Primary
3563,1053,2018-01-12 21:55:46.313292,Elementary
3929,548,2018-03-27 20:04:35.644847,Primary
3562,1053,2018-01-12 21:55:43.557829,Primary
3926,1078,2018-03-26 20:09:33.151848,Lower Elementary
3567,1053,2018-01-12 21:55:46.697911,Primary
3539,1072,2018-01-09 00:30:49.533678,Upper Elementary
3558,1081,2018-01-12 20:46:45.280248,Primary
3569,1053,2018-01-12 21:55:46.813919,Elementary
1708,481,2017-03-08 14:05:58.023045,Infant
1709,481,2017-03-08 14:06:09.447173,Infant
1710,481,2017-03-08 14:06:16.930582,Infant
1711,481,2017-03-08 14:06:31.338256,Infant
1712,481,2017-03-08 14:06:49.236861,Infant
3938,1135,2018-03-28 15:26:50.741608,Upper Elementary
3935,1135,2018-03-28 15:26:47.164148,Primary
